Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,123.000000,123.220001,122.440002,123.139999,102.231918,6599200
2016-07-19,124.779999,125.750000,123.339996,125.250000,103.983658,11325700
2016-07-20,125.839996,126.070000,125.040001,125.139999,103.892334,7334600
2016-07-21,125.209999,125.739998,124.889999,125.150002,103.900627,5492600
2016-07-22,125.120003,125.349998,124.650002,125.029999,103.801033,5839200
2016-07-25,125.070000,125.129997,124.139999,124.889999,103.684784,4880600
2016-07-26,125.029999,125.550003,124.750000,125.150002,103.900627,5589900
2016-07-27,125.099998,125.230003,124.339996,124.769997,103.585159,4812600
2016-07-28,124.980003,125.000000,124.410004,124.459999,103.327797,4320400
2016-07-29,124.339996,125.320000,124.339996,125.230003,103.967049,7020900
2016-08-01,125.309998,125.709999,125.099998,125.400002,104.108200,4615100
2016-08-02,125.650002,125.900002,124.480003,124.849998,103.651588,7158700
2016-08-03,125.000000,125.000000,123.690002,123.900002,102.862892,5310600
2016-08-04,124.239998,124.389999,123.639999,123.860001,102.829681,4728200
2016-08-05,124.379997,124.379997,123.760002,124.239998,103.145134,5146900
2016-08-08,124.000000,124.150002,123.230003,123.650002,102.655327,5232500
2016-08-09,123.910004,124.000000,123.330002,123.430000,102.472672,3941500
2016-08-10,123.589996,123.779999,123.239998,123.360001,102.414566,4333500
2016-08-11,123.849998,124.139999,123.470001,123.769997,102.754959,4052000
2016-08-12,123.470001,123.769997,122.949997,123.220001,102.298340,4234800
2016-08-15,123.120003,123.269997,122.279999,122.309998,101.542847,6469500
2016-08-16,122.110001,122.320000,120.059998,120.330002,99.899017,11289100
2016-08-17,120.500000,121.330002,119.849998,121.309998,100.712624,10442800
2016-08-18,121.169998,121.389999,119.900002,120.720001,100.222809,8728000
2016-08-19,119.910004,119.989998,119.320000,119.919998,100.222824,7798300
2016-08-22,119.900002,119.900002,118.949997,119.129997,99.562561,6544900
2016-08-23,119.669998,119.959999,119.019997,119.440002,99.821655,5603200
2016-08-24,119.480003,119.610001,118.620003,118.709999,99.211555,6303900
2016-08-25,118.860001,119.209999,118.330002,118.570000,99.094543,5566000
2016-08-26,118.839996,119.739998,118.559998,119.040001,99.487350,6482700
2016-08-29,119.300003,120.129997,119.059998,119.919998,100.222824,5074900
2016-08-30,120.669998,120.669998,119.260002,119.470001,99.846725,3820500
2016-08-31,119.540001,119.620003,119.010002,119.339996,99.738083,5693100
2016-09-01,119.190002,119.389999,118.599998,119.080002,99.520790,4551800
2016-09-02,119.360001,119.809998,118.900002,119.320000,99.721367,5806400
2016-09-06,119.779999,119.970001,119.360001,119.750000,100.080727,5280700
2016-09-07,119.839996,119.949997,119.440002,119.610001,99.963753,4753800
2016-09-08,119.370003,119.820000,119.139999,119.470001,99.846725,4833000
2016-09-09,119.029999,119.160004,118.180000,118.230003,98.810417,7957300
2016-09-12,117.760002,119.449997,117.379997,119.160004,99.587646,7239800
2016-09-13,118.419998,118.830002,117.489998,117.610001,98.292252,7957900
2016-09-14,117.849998,118.330002,117.459999,117.860001,98.501160,6124900
2016-09-15,117.809998,118.940002,117.320000,118.629997,99.144714,5812100
2016-09-16,118.510002,119.139999,118.120003,118.250000,98.827103,12408800
2016-09-19,118.360001,118.660004,117.639999,117.660004,98.334045,5457600
2016-09-20,118.169998,118.239998,117.690002,117.949997,98.576408,5187700
2016-09-21,117.949997,119.000000,117.639999,118.910004,99.378716,6337300
2016-09-22,119.250000,119.839996,119.139999,119.459999,99.838364,5340500
2016-09-23,119.410004,119.599998,118.709999,118.809998,99.295120,4773000
2016-09-26,118.629997,118.639999,117.559998,117.779999,98.434334,5998900
2016-09-27,118.389999,119.220001,117.720001,119.220001,99.637787,5349500
2016-09-28,119.050003,119.519997,118.809998,119.389999,99.779854,5076100
2016-09-29,118.879997,119.269997,117.040001,117.269997,98.008072,6190200
2016-09-30,117.779999,118.620003,117.389999,118.129997,98.726822,7941100
2016-10-03,118.000000,119.010002,117.430000,118.809998,99.295120,6098600
2016-10-04,118.839996,119.480003,118.279999,118.820000,99.303490,5733900
2016-10-05,119.220001,119.440002,118.599998,119.180000,99.604362,5778700
2016-10-06,118.500000,118.849998,117.919998,118.750000,99.244995,4448500
2016-10-07,119.169998,119.570000,118.690002,119.239998,99.654510,4799300
2016-10-10,119.510002,120.199997,119.349998,119.800003,100.122520,3657000
2016-10-11,119.410004,119.629997,117.059998,117.639999,98.317299,6394200
2016-10-12,117.959999,118.430000,117.500000,117.970001,98.593117,4685200
2016-10-13,117.540001,119.199997,117.279999,118.260002,98.835457,7387400
2016-10-14,118.500000,118.800003,117.559998,117.559998,98.250465,5640500
2016-10-17,117.500000,118.550003,117.500000,118.489998,99.027702,6956400
2016-10-18,117.379997,118.480003,115.160004,115.410004,96.453613,12598300
2016-10-19,115.570000,115.889999,114.459999,114.589996,95.768272,7400900
2016-10-20,114.830002,115.699997,114.589996,114.870003,96.002319,6973000
2016-10-21,114.110001,114.239998,112.989998,113.440002,94.807167,8422000
2016-10-24,113.930000,114.190002,113.440002,113.610001,94.949257,6141900
2016-10-25,113.639999,114.160004,113.089996,113.959999,95.241753,5595000
2016-10-26,113.639999,115.220001,113.599998,114.559998,95.743195,6429200
2016-10-27,114.980003,116.550003,114.790001,115.699997,96.695976,7548700
2016-10-28,115.820000,115.910004,114.570000,115.330002,96.386757,8813300
2016-10-31,115.279999,116.230003,114.500000,115.989998,96.938339,8552500
2016-11-01,114.760002,115.940002,114.629997,115.339996,96.395103,7591900
2016-11-02,115.519997,115.760002,114.830002,114.860001,95.993942,6591300
2016-11-03,114.879997,115.440002,114.750000,115.029999,96.136040,6227100
2016-11-04,115.040001,115.940002,115.040001,115.110001,96.202843,7160600
2016-11-07,115.889999,116.720001,115.839996,116.660004,97.498268,6398200
2016-11-08,116.480003,117.570000,116.470001,117.050003,97.824219,6675300
2016-11-09,120.000000,122.500000,118.099998,120.309998,100.548759,16220000
2016-11-10,120.769997,121.099998,119.019997,119.540001,99.905235,11904500
2016-11-11,119.489998,119.489998,118.129997,118.470001,99.010979,8134800
2016-11-14,118.580002,118.989998,116.500000,116.599998,97.448112,10054900
2016-11-15,116.400002,116.690002,115.820000,116.320000,97.214119,7446700
2016-11-16,116.650002,116.779999,116.080002,116.360001,97.247551,6594800
2016-11-17,116.680000,116.680000,116.120003,116.570000,97.423065,5730300
2016-11-18,115.790001,115.919998,114.809998,115.360001,97.078041,7717800
2016-11-21,115.440002,115.680000,114.800003,115.000000,96.775085,5843300
2016-11-22,114.589996,115.000000,112.269997,112.739998,94.873238,11649700
2016-11-23,112.250000,113.430000,111.559998,113.070000,95.150948,7892600
2016-11-25,113.599998,114.230003,113.379997,114.129997,96.042969,3433300
2016-11-28,113.790001,114.120003,113.050003,113.129997,95.201424,9065700
2016-11-29,112.949997,113.410004,112.169998,112.480003,94.654449,7799600
2016-11-30,112.190002,112.519997,111.300003,111.300003,93.661453,11178500
2016-12-01,111.360001,111.540001,111.000000,111.379997,93.728783,8143300
2016-12-02,111.720001,112.529999,111.440002,111.959999,94.216858,6167700
2016-12-05,112.400002,112.419998,111.730003,111.940002,94.200035,5451600
2016-12-06,112.239998,113.199997,111.849998,112.059998,94.301018,6530400
2016-12-07,111.889999,111.889999,109.320000,111.099998,93.493156,11761100
2016-12-08,110.540001,111.199997,109.930000,110.989998,93.400574,7774900
2016-12-09,111.410004,112.430000,111.199997,112.260002,94.469307,7672100
2016-12-12,112.690002,115.400002,112.580002,115.360001,97.078041,9544600
2016-12-13,115.529999,115.970001,115.010002,115.889999,97.524040,7051600
2016-12-14,116.120003,117.300003,114.580002,114.989998,96.766685,9378700
2016-12-15,115.330002,115.919998,114.889999,115.889999,97.524040,6738100
2016-12-16,116.410004,116.459999,115.459999,115.879997,97.515633,11291100
2016-12-19,116.070000,116.660004,115.940002,116.019997,97.633423,6310800
2016-12-20,115.980003,116.250000,114.910004,115.660004,97.330498,5715200
2016-12-21,116.199997,116.199997,114.739998,115.309998,97.035965,5907600
2016-12-22,115.000000,115.529999,113.879997,115.440002,97.145386,4602300
2016-12-23,115.400002,116.320000,115.300003,115.959999,97.582947,2992500
2016-12-27,115.889999,116.000000,115.379997,115.910004,97.540871,3232600
2016-12-28,115.879997,116.160004,115.050003,115.099998,96.859230,3278300
2016-12-29,115.230003,115.870003,115.010002,115.489998,97.187424,2993600
2016-12-30,115.800003,115.989998,114.980003,115.209999,96.951790,5506700
2017-01-03,115.779999,116.000000,115.230003,115.839996,97.481972,5953000
2017-01-04,115.500000,116.230003,115.309998,115.650002,97.322075,5828900
2017-01-05,116.000000,116.970001,115.440002,116.860001,98.340309,6217200
2017-01-06,116.669998,117.000000,115.760002,116.300003,97.869072,5221400
2017-01-09,116.349998,116.610001,115.889999,116.279999,97.852242,5457500
2017-01-10,116.029999,117.000000,115.870003,116.160004,97.751274,5312800
2017-01-11,116.080002,116.250000,114.019997,114.730003,96.547890,8887200
2017-01-12,114.269997,114.730003,113.370003,114.620003,96.455315,6627300
2017-01-13,114.940002,115.019997,114.440002,114.599998,96.438484,4935200
2017-01-17,113.940002,115.050003,113.669998,114.870003,96.665710,6255400
2017-01-18,114.870003,115.099998,114.410004,114.699997,96.522621,5014600
2017-01-19,114.680000,114.900002,113.919998,114.199997,96.101868,5540800
2017-01-20,114.489998,115.029999,114.080002,114.150002,96.059792,7502400
2017-01-23,114.510002,114.769997,113.800003,113.910004,95.857826,7989800
2017-01-24,112.910004,113.300003,111.150002,111.760002,94.048569,12450300
2017-01-25,111.930000,112.800003,110.760002,112.800003,94.923752,9385500
2017-01-26,112.000000,112.839996,111.599998,111.839996,94.115891,10164300
2017-01-27,112.000000,113.540001,111.900002,113.379997,95.411804,8886100
2017-01-30,113.400002,113.599998,112.849998,113.129997,95.201424,6969400
2017-01-31,112.790001,113.400002,112.430000,113.250000,95.302437,8713400
2017-02-01,112.480003,113.320000,112.470001,113.230003,95.285583,7082300
2017-02-02,112.820000,113.620003,112.769997,113.570000,95.571709,7826300
2017-02-03,113.500000,113.660004,112.660004,113.639999,95.630623,7267600
2017-02-06,113.459999,113.589996,112.620003,113.400002,95.428650,6178400
2017-02-07,113.599998,113.620003,113.050003,113.480003,95.495995,5507900
2017-02-08,113.300003,113.690002,113.150002,113.400002,95.428650,5272000
2017-02-09,113.400002,114.650002,113.400002,114.080002,96.000877,5854600
2017-02-10,114.320000,115.989998,114.230003,115.239998,96.977051,6438500
2017-02-13,115.279999,116.120003,115.220001,115.879997,97.515633,5710800
2017-02-14,115.440002,116.400002,115.320000,116.360001,97.919548,5539100
2017-02-15,115.900002,117.459999,115.589996,117.199997,98.626457,5979700
2017-02-16,117.000000,118.279999,117.000000,118.080002,99.366997,7119300
2017-02-17,118.190002,118.900002,118.050003,118.860001,100.023361,8691400
2017-02-21,118.400002,119.889999,118.320000,119.660004,100.696594,8595100
2017-02-22,119.279999,119.769997,119.250000,119.519997,100.578781,5103900
2017-02-23,119.519997,121.900002,119.480003,121.699997,102.413292,9980900
2017-02-24,121.500000,122.739998,120.900002,122.730003,103.963486,10835000
2017-02-27,122.129997,122.879997,122.099998,122.400002,103.683922,5946200
2017-02-28,122.010002,122.650002,121.940002,122.209999,103.522980,8885500
2017-03-01,122.489998,124.449997,122.419998,123.860001,104.920677,9393900
2017-03-02,123.750000,124.360001,123.019997,123.629997,104.725845,6950200
2017-03-03,123.629997,123.930000,123.230003,123.790001,104.861404,5585200
2017-03-06,123.010002,124.430000,122.599998,123.709999,104.793617,6670700
2017-03-07,122.580002,124.459999,122.389999,123.830002,104.895271,6644000
2017-03-08,123.750000,124.680000,123.500000,124.099998,105.124001,7909900
2017-03-09,124.580002,126.209999,124.169998,125.949997,106.691086,8571100
2017-03-10,126.040001,126.489998,125.540001,126.209999,106.911346,7395400
2017-03-13,125.830002,126.949997,125.790001,126.680000,107.309471,7162500
2017-03-14,126.860001,127.750000,126.769997,127.050003,107.622887,7679700
2017-03-15,127.050003,129.000000,126.599998,128.960007,109.240829,8360600
2017-03-16,128.440002,128.699997,127.769997,128.460007,108.817307,7610700
2017-03-17,128.449997,128.940002,127.949997,128.059998,108.478477,13300800
2017-03-20,128.039993,128.419998,127.970001,128.070007,108.486923,5827500
2017-03-21,128.380005,128.449997,127.139999,127.250000,107.792320,7578600
2017-03-22,127.050003,127.650002,126.209999,126.260002,106.953720,10272700
2017-03-23,126.099998,127.000000,125.660004,125.900002,106.648743,8508100
2017-03-24,125.860001,126.360001,125.129997,125.480003,106.292969,6490300
2017-03-27,125.160004,126.139999,125.150002,125.800003,106.564049,5004300
2017-03-28,125.620003,125.779999,124.779999,125.660004,106.445442,5287600
2017-03-29,125.050003,125.330002,124.360001,124.919998,105.818604,3971800
2017-03-30,124.739998,125.430000,124.279999,124.660004,105.598351,4711700
2017-03-31,124.110001,124.830002,124.029999,124.550003,105.505180,5657600
2017-04-03,124.730003,125.309998,124.279999,124.690002,105.623772,4956400
2017-04-04,124.510002,124.769997,124.220001,124.680000,105.615288,5358500
2017-04-05,124.720001,125.599998,124.410004,124.800003,105.716957,5646300
2017-04-06,124.849998,125.459999,124.500000,125.050003,105.928711,4324200
2017-04-07,125.120003,125.470001,124.830002,124.919998,105.818604,3615100
2017-04-10,124.870003,124.949997,124.230003,124.339996,105.327293,4594200
2017-04-11,124.260002,124.790001,123.949997,124.220001,105.225655,4161500
2017-04-12,124.540001,125.459999,124.360001,125.400002,106.225204,5556600
2017-04-13,125.129997,125.650002,124.959999,124.989998,105.877861,5396500
2017-04-17,125.019997,125.809998,124.930000,125.720001,106.496277,5367500
2017-04-18,123.180000,123.370003,120.949997,121.820000,103.192596,13485700
2017-04-19,122.099998,122.279999,121.110001,121.370003,102.811424,6993100
2017-04-20,121.860001,122.150002,121.349998,121.870003,103.234978,6330100
2017-04-21,121.779999,122.040001,121.540001,121.760002,103.141808,6021700
2017-04-24,122.519997,123.209999,122.150002,122.889999,104.098999,5679000
2017-04-25,123.339996,123.750000,123.010002,123.430000,104.556435,5090000
2017-04-26,123.790001,124.260002,123.480003,123.510002,104.624199,5021800
2017-04-27,123.580002,124.309998,123.400002,123.739998,104.819023,4225200
2017-04-28,123.849998,123.900002,123.129997,123.470001,104.590317,4381800
2017-05-01,123.400002,123.779999,123.000000,123.339996,104.480179,4556400
2017-05-02,123.519997,123.739998,122.889999,123.699997,104.785156,4881600
2017-05-03,123.589996,123.699997,123.040001,123.330002,104.471718,3736500
2017-05-04,123.690002,123.949997,123.230003,123.949997,104.996925,3753700
2017-05-05,123.800003,123.800003,122.860001,123.510002,104.624199,4139800
2017-05-08,123.529999,123.800003,123.019997,123.250000,104.403954,3608600
2017-05-09,123.230003,123.470001,122.879997,123.209999,104.370079,3762500
2017-05-10,122.910004,123.059998,122.379997,122.809998,104.031227,4237400
2017-05-11,122.500000,123.209999,122.339996,123.199997,104.361603,4095900
2017-05-12,123.110001,124.099998,123.010002,123.639999,104.734322,4097100
2017-05-15,124.410004,127.360001,124.330002,126.989998,107.572083,9854600
2017-05-16,127.339996,128.369995,127.059998,127.769997,108.232811,7233800
2017-05-17,127.769997,127.889999,126.449997,126.669998,107.301018,6480800
2017-05-18,126.459999,127.870003,125.959999,126.970001,107.555145,6571300
2017-05-19,127.029999,127.389999,126.440002,127.000000,107.580551,6957200
2017-05-22,126.629997,127.650002,126.629997,127.260002,107.800797,4858200
2017-05-23,127.309998,128.149994,127.309998,127.519997,108.021027,3972500
2017-05-24,127.790001,128.000000,127.290001,127.510002,108.012566,3965200
2017-05-25,126.739998,127.620003,126.330002,127.529999,108.745888,5294300
2017-05-26,127.230003,127.669998,126.830002,126.919998,108.225739,4005200
2017-05-30,126.699997,127.389999,126.190002,127.110001,108.387741,3665400
2017-05-31,127.349998,128.800003,127.349998,128.250000,109.359833,8813500
2017-06-01,128.320007,128.779999,128.119995,128.779999,109.811768,5790900
2017-06-02,129.050003,130.139999,128.830002,130.080002,110.920288,6562600
2017-06-05,129.970001,130.520004,129.800003,130.360001,111.159065,4634700
2017-06-06,130.179993,131.330002,130.029999,130.830002,111.559837,5619100
2017-06-07,131.000000,131.479996,130.580002,130.750000,111.491592,5765200
2017-06-08,130.750000,131.399994,129.960007,130.550003,111.321075,8101700
2017-06-09,130.369995,131.699997,130.309998,131.529999,112.156708,5992500
2017-06-12,131.529999,131.830002,131.419998,131.820007,112.404015,8020700
2017-06-13,131.750000,132.729996,131.399994,132.020004,112.574562,5733800
2017-06-14,132.509995,133.559998,132.509995,132.770004,113.214096,7329400
2017-06-15,132.000000,133.350006,131.809998,133.039993,113.444313,5265000
2017-06-16,133.720001,134.600006,133.039993,134.350006,114.561378,12639600
2017-06-19,134.149994,134.679993,133.490005,134.070007,114.322617,7488700
2017-06-20,133.899994,134.759995,133.899994,134.220001,114.450523,5201200
2017-06-21,134.289993,135.110001,134.020004,134.910004,115.038879,5841100
2017-06-22,135.449997,137.000000,135.270004,136.050003,116.010986,7311000
2017-06-23,135.449997,136.509995,135.320007,136.429993,116.334984,9007100
2017-06-26,136.479996,136.899994,136.199997,136.339996,116.258224,5561800
2017-06-27,136.500000,136.729996,134.990005,135.009995,115.124138,6120500
2017-06-28,135.949997,136.199997,133.570007,133.820007,114.109459,6557900
2017-06-29,133.399994,133.729996,132.309998,132.639999,113.103233,5750000
2017-06-30,132.699997,133.199997,132.279999,132.289993,112.804794,5264400
2017-07-03,132.789993,133.320007,132.649994,132.899994,113.324936,2931000
2017-07-05,132.979996,134.059998,132.419998,133.639999,113.955948,4302700
2017-07-06,133.610001,133.970001,132.410004,132.520004,113.000931,4282200
2017-07-07,132.910004,133.000000,131.690002,132.539993,113.017982,4994100
2017-07-10,132.740005,132.869995,131.229996,131.550003,112.173782,4019600
2017-07-11,131.429993,131.789993,130.479996,131.229996,111.900925,3733100
2017-07-12,132.039993,132.889999,131.770004,132.229996,112.753647,5053200
2017-07-13,132.100006,132.220001,130.990005,131.860001,112.438118,4424400
2017-07-14,132.000000,133.000000,131.740005,132.600006,113.069145,4383100
2017-07-17,132.710007,132.929993,131.750000,132.149994,112.685402,4939400
2017-07-18,131.619995,134.949997,131.080002,134.460007,114.655174,10256000
2017-07-19,134.839996,135.410004,134.520004,135.210007,115.294701,5503300
2017-07-20,135.729996,137.080002,135.619995,136.570007,116.454391,6088600
2017-07-21,135.330002,136.270004,135.100006,135.309998,115.379951,6773500
2017-07-24,134.990005,135.160004,132.850006,133.009995,113.418739,8306700
2017-07-25,133.740005,133.850006,131.449997,131.880005,112.455185,6262900
2017-07-26,131.660004,132.240005,130.750000,130.949997,111.662125,5382200
2017-07-27,130.850006,131.149994,129.570007,130.830002,111.559837,5838100
2017-07-28,131.139999,131.990005,130.520004,131.850006,112.429611,4970900
2017-07-31,132.139999,133.580002,132.100006,132.720001,113.171478,5440800
2017-08-01,133.169998,133.350006,132.279999,132.509995,112.992371,3837600
2017-08-02,132.080002,132.500000,131.500000,132.160004,112.693939,4032100
2017-08-03,131.910004,133.399994,131.509995,133.350006,113.708656,4327300
2017-08-04,133.740005,134.009995,132.800003,133.179993,113.563683,3192800
2017-08-07,133.089996,133.479996,132.509995,132.860001,113.290817,3010800
2017-08-08,132.500000,132.800003,131.399994,132.270004,112.787727,5535800
2017-08-09,132.809998,133.410004,132.369995,133.229996,113.606316,6332300
2017-08-10,133.039993,133.850006,132.369995,133.089996,113.486946,5607900
2017-08-11,133.639999,134.490005,132.750000,133.100006,113.495483,4270600
2017-08-14,134.199997,134.369995,132.869995,133.479996,113.819511,3041100
2017-08-15,133.850006,133.940002,133.199997,133.380005,113.734238,3931800
2017-08-16,134.080002,134.970001,133.860001,134.169998,114.407867,4469900
2017-08-17,134.179993,134.740005,133.029999,133.039993,113.444313,5741400
2017-08-18,132.669998,133.779999,132.380005,132.630005,113.094711,4792800
2017-08-21,132.279999,133.649994,132.190002,133.449997,113.793945,4660000
2017-08-22,133.270004,134.789993,132.899994,134.699997,114.859810,4150300
2017-08-23,134.429993,134.490005,132.649994,132.800003,113.239662,5129900
2017-08-24,132.820007,133.080002,132.270004,132.889999,113.316406,5398400
2017-08-25,131.910004,132.559998,131.619995,131.679993,112.998894,4133300
2017-08-28,131.679993,132.119995,131.490005,131.740005,113.050385,5349200
2017-08-29,131.570007,132.449997,131.300003,132.210007,113.453720,3277900
2017-08-30,132.000000,132.000000,130.899994,131.070007,112.475456,5430800
2017-08-31,131.389999,132.500000,131.250000,132.369995,113.591011,7407100
2017-09-01,132.600006,132.649994,130.940002,131.029999,112.441116,3820800
2017-09-05,130.720001,131.179993,129.720001,129.899994,111.471420,5146600
2017-09-06,130.539993,131.000000,130.210007,130.669998,112.132210,5601900
2017-09-07,130.860001,132.520004,130.250000,132.190002,113.436562,3800200
2017-09-08,132.000000,132.339996,130.869995,130.979996,112.398201,4854400
2017-09-11,131.369995,133.339996,131.020004,133.210007,114.311844,5724200
2017-09-12,133.830002,133.880005,131.929993,132.630005,113.814133,5465200
2017-09-13,132.669998,133.750000,131.850006,132.449997,113.659653,4679500
2017-09-14,132.139999,134.470001,131.990005,134.179993,115.144218,6274500
2017-09-15,134.789993,135.449997,134.179993,134.449997,115.375923,15522000
2017-09-18,134.440002,135.770004,134.110001,135.380005,116.174011,5260800
2017-09-19,135.020004,135.789993,134.350006,135.220001,116.036697,4903800
2017-09-20,133.250000,134.289993,132.339996,133.220001,114.320419,8705500
2017-09-21,133.309998,133.820007,131.380005,131.750000,113.058975,6051800
2017-09-22,131.990005,132.389999,131.270004,131.389999,112.750053,4334900
2017-09-25,131.470001,131.759995,130.830002,131.169998,112.561241,6017400
2017-09-26,131.500000,131.940002,130.820007,130.940002,112.363892,4516200
2017-09-27,131.000000,131.089996,129.429993,129.750000,111.342712,5796100
2017-09-28,129.910004,130.270004,129.289993,129.470001,111.102425,3992700
2017-09-29,129.580002,130.470001,129.050003,130.009995,111.565819,5736900
2017-10-02,130.160004,131.330002,130.020004,131.220001,112.604156,4492900
2017-10-03,131.649994,132.399994,131.360001,132.100006,113.359337,3900800
2017-10-04,132.399994,133.179993,132.100006,132.889999,114.037239,3589000
2017-10-05,132.889999,133.309998,132.360001,133.190002,114.294685,3741100
2017-10-06,133.000000,133.250000,132.479996,133.220001,114.320419,2469500
2017-10-09,133.660004,133.820007,133.169998,133.449997,114.517799,3750500
2017-10-10,133.559998,134.130005,132.919998,133.899994,114.903946,4184600
2017-10-11,134.880005,137.080002,134.369995,136.649994,117.263817,8269400
2017-10-12,136.339996,137.520004,136.020004,136.830002,117.418282,5172800
2017-10-13,136.600006,137.419998,136.339996,136.429993,117.075012,4106600
2017-10-16,136.449997,137.259995,135.539993,136.119995,116.808975,5120100
2017-10-17,137.669998,141.119995,137.059998,140.789993,120.816483,11717300
2017-10-18,140.789993,141.580002,140.070007,140.679993,120.722076,6827700
2017-10-19,140.710007,142.979996,140.539993,142.039993,121.889122,9181300
2017-10-20,142.380005,143.619995,141.830002,142.399994,122.198074,5634500
2017-10-23,142.130005,144.350006,142.080002,143.619995,123.245018,6686000
2017-10-24,143.380005,143.380005,140.929993,141.639999,121.545898,6585800
2017-10-25,141.160004,143.229996,140.960007,142.360001,122.163780,6563600
2017-10-26,142.509995,143.750000,141.380005,141.809998,121.691780,5841100
2017-10-27,141.000000,142.699997,140.199997,141.779999,121.666039,5140100
2017-10-30,141.080002,141.210007,139.320007,140.000000,120.138573,6034300
2017-10-31,140.020004,140.259995,138.979996,139.410004,119.632248,4832100
2017-11-01,139.830002,140.589996,139.339996,139.979996,120.121422,5006800
2017-11-02,140.110001,140.289993,139.110001,139.929993,120.078545,3494100
2017-11-03,139.729996,140.399994,139.300003,140.080002,120.207207,2737000
2017-11-06,140.009995,140.490005,139.720001,139.759995,119.932610,4220700
2017-11-07,140.080002,140.149994,138.910004,139.770004,119.941216,4201900
2017-11-08,139.699997,141.869995,139.460007,141.320007,121.271309,4440700
2017-11-09,140.860001,141.410004,139.800003,140.350006,120.438965,3517100
2017-11-10,140.130005,140.130005,138.610001,139.559998,119.760956,4240800
2017-11-13,139.009995,140.020004,138.419998,139.759995,119.932610,4322300
2017-11-14,139.570007,140.279999,138.919998,139.490005,119.700912,4078200
2017-11-15,139.229996,139.830002,138.750000,139.100006,119.366257,4811500
2017-11-16,139.419998,139.679993,138.639999,138.869995,119.168861,4193800
2017-11-17,138.300003,138.860001,137.889999,138.000000,118.422310,4247400
2017-11-20,138.149994,138.559998,137.740005,137.929993,118.362236,4266300
2017-11-21,138.449997,139.259995,138.190002,138.339996,118.714050,5660600
2017-11-22,138.300003,138.380005,136.600006,137.289993,117.813011,3917000
2017-11-24,137.500000,138.380005,137.309998,138.009995,118.430870,2606800
2017-11-27,137.509995,138.309998,137.479996,138.100006,119.233833,3933100
2017-11-28,138.300003,140.529999,138.250000,140.020004,120.891556,5052800
2017-11-29,140.220001,140.630005,138.949997,139.809998,120.710205,5851400
2017-11-30,140.059998,140.279999,138.479996,139.330002,120.295807,8941900
2017-12-01,139.570007,140.529999,138.600006,139.979996,120.856987,5990500
2017-12-04,140.619995,141.500000,138.929993,139.009995,120.019501,5916700
2017-12-05,139.789993,140.809998,139.199997,139.669998,120.589363,6745300
2017-12-06,140.839996,141.960007,140.190002,141.059998,121.789459,5591700
2017-12-07,140.009995,141.500000,139.259995,140.009995,120.882912,4713100
2017-12-08,140.000000,140.759995,139.800003,140.589996,121.383667,5101300
2017-12-11,140.899994,141.169998,139.830002,141.139999,121.858536,4358600
2017-12-12,142.600006,143.570007,142.039993,142.600006,123.119087,8016700
2017-12-13,142.500000,143.429993,142.210007,142.889999,123.369461,6118400
2017-12-14,143.520004,143.619995,141.610001,141.649994,122.298843,5337900
2017-12-15,142.479996,143.139999,141.779999,142.460007,122.998199,12517000
2017-12-18,142.559998,143.800003,141.399994,141.800003,122.428391,5833200
2017-12-19,141.889999,142.380005,141.360001,141.779999,122.411087,6580100
2017-12-20,142.259995,142.580002,141.080002,141.160004,121.875809,6289800
2017-12-21,141.589996,142.169998,141.020004,141.059998,121.789459,6284700
2017-12-22,141.000000,141.350006,140.039993,140.119995,120.977867,4665600
2017-12-26,140.460007,140.539993,139.679993,140.089996,120.951950,3271100
2017-12-27,140.419998,141.149994,140.199997,140.570007,121.366417,3753600
2017-12-28,140.699997,141.000000,140.330002,140.559998,121.357750,2485000
2017-12-29,140.979996,141.210007,139.580002,139.720001,120.632538,4452900
2018-01-02,139.660004,139.949997,138.720001,139.229996,120.209480,6842100
2018-01-03,139.360001,140.679993,138.899994,140.559998,121.357750,5350500
2018-01-04,140.449997,141.139999,140.220001,140.550003,121.349159,4837600
2018-01-05,140.690002,141.820007,140.279999,141.710007,122.350670,6158800
2018-01-08,141.699997,142.000000,140.919998,141.889999,122.506081,5129800
2018-01-09,142.369995,145.679993,142.259995,144.139999,124.448708,8897000
2018-01-10,143.550003,144.160004,143.320007,143.970001,124.301895,6558600
2018-01-11,144.130005,144.899994,143.690002,144.789993,125.009918,4962200
2018-01-12,144.990005,146.419998,144.899994,145.759995,125.847366,5450600
2018-01-16,146.419998,148.059998,146.029999,146.860001,126.797112,8804000
2018-01-17,147.839996,148.320007,145.479996,146.979996,126.900734,10619700
2018-01-18,146.929993,147.440002,145.970001,146.919998,126.848907,5554800
2018-01-19,147.460007,147.649994,146.419998,147.360001,127.228798,8738800
2018-01-22,147.009995,148.139999,146.720001,148.139999,127.902222,7010400
2018-01-23,146.960007,147.440002,141.619995,141.830002,122.454285,17473600
2018-01-24,143.500000,143.559998,141.800003,142.070007,122.661476,13034400
2018-01-25,142.309998,144.660004,142.210007,144.399994,124.673195,7938800
2018-01-26,144.500000,145.600006,144.130005,145.330002,125.476128,8065600
2018-01-29,144.850006,144.940002,143.529999,143.679993,124.051514,8013400
2018-01-30,143.399994,143.820007,142.429993,142.429993,122.972282,8376100
